opt_airfoil(4).dat 4_mod
 0.4194300    -0.0080150
 0.4308819    -0.0073561
 0.4423412    -0.0067014
 0.4538077    -0.0060504
 0.4652813    -0.0054024
 0.4767616    -0.0047569
 0.4882477    -0.0041131
 0.4997390    -0.0034708
 0.5112343    -0.0028295
 0.5227323    -0.0021891
 0.5342317    -0.0015492
 0.5457308    -0.0009099
 0.5572280    -0.0002714
 0.5687214     0.0003661
 0.5802089     0.0010022
 0.5916886     0.0016361
 0.6031581     0.0022672
 0.6146151     0.0028945
 0.6260572     0.0035166
 0.6374819     0.0041324
 0.6488866     0.0047401
 0.6602688     0.0053380
 0.6716257     0.0059240
 0.6829546     0.0064960
 0.6942528     0.0070516
 0.7055176     0.0075882
 0.7167462     0.0081030
 0.7279357     0.0085930
 0.7390835     0.0090551
 0.7501868     0.0094860
 0.7612427     0.0098822
 0.7722487     0.0102401
 0.7832019     0.0105561
 0.7940995     0.0108264
 0.8049386     0.0110469
 0.8157165     0.0112138
 0.8264302     0.0113229
 0.8370764     0.0113703
 0.8476513     0.0113519
 0.8581510     0.0112637
 0.8685703     0.0111017
 0.8789032     0.0108623
 0.8891418     0.0105418
 0.8992758     0.0101374
 0.9092917     0.0096466
 0.9191714     0.0090679
 0.9288911     0.0084011
 0.9384197     0.0076479
 0.9477179     0.0068126
 0.9567379     0.0059022
 0.9654248     0.0049276
 0.9737199     0.0039028
 0.9815670     0.0028448
 0.9889190     0.0017723
 0.9957457     0.0007026
 1.0000000     0.0000000
