opt_airfoil(7).dat 7
 1.0000000     0.0000000
 0.9961825     0.0012621
 0.9898993     0.0033239
 0.9829246     0.0055904
 0.9752742     0.0080494
 0.9670074     0.0106748
 0.9582175     0.0134299
 0.9490132     0.0162749
 0.9394988     0.0191725
 0.9297623     0.0220923
 0.9198712     0.0250111
 0.9098740     0.0279128
 0.8998043     0.0307862
 0.8896845     0.0336239
 0.8795293     0.0364209
 0.8693485     0.0391740
 0.8591483     0.0418810
 0.8489330     0.0445404
 0.8387051     0.0471511
 0.8284666     0.0497123
 0.8182188     0.0522232
 0.8079625     0.0546834
 0.7976985     0.0570923
 0.7874273     0.0594494
 0.7771494     0.0617544
 0.7668651     0.0640067
 0.7565749     0.0662059
 0.7462790     0.0683517
 0.7359778     0.0704435
 0.7256717     0.0724809
 0.7153609     0.0744635
 0.7050459     0.0763909
 0.6947268     0.0782626
 0.6844042     0.0800780
 0.6740782     0.0818369
 0.6637493     0.0835387
 0.6534179     0.0851829
 0.6430842     0.0867690
 0.6327488     0.0882967
 0.6224118     0.0897653
 0.6120738     0.0911745
 0.6017352     0.0925236
 0.5913963     0.0938122
 0.5810575     0.0950399
 0.5707195     0.0962060
 0.5603825     0.0973100
 0.5500470     0.0983515
 0.5397135     0.0993299
 0.5293826     0.1002446
 0.5190547     0.1010952
 0.5087304     0.1018810
 0.4984103     0.1026015
 0.4880948     0.1032562
 0.4777847     0.1038444
 0.4674806     0.1043656
 0.4571830     0.1048192
 0.4468928     0.1052045
 0.4366107     0.1055210
 0.4263374     0.1057681
 0.4160738     0.1059450
 0.4058207     0.1060512
 0.3955790     0.1060861
 0.3853498     0.1060488
 0.3751340     0.1059387
 0.3649329     0.1057552
 0.3547475     0.1054974
 0.3445792     0.1051647
 0.3344295     0.1047563
 0.3242998     0.1042713
 0.3141917     0.1037090
 0.3041071     0.1030686
 0.2940480     0.1023491
 0.2840165     0.1015497
 0.2740151     0.1006696
 0.2640464     0.0997076
 0.2541133     0.0986630
 0.2442193     0.0975348
 0.2343680     0.0963219
 0.2245638     0.0950235
 0.2148114     0.0936385
 0.2051166     0.0921661
 0.1954856     0.0906055
 0.1859260     0.0889560
 0.1764465     0.0872170
 0.1670575     0.0853885
 0.1577712     0.0834706
 0.1486018     0.0814641
 0.1395666     0.0793707
 0.1306858     0.0771932
 0.1219828     0.0749356
 0.1134850     0.0726039
 0.1052233     0.0702059
 0.0972312     0.0677522
 0.0895443     0.0652555
 0.0821978     0.0627306
 0.0752238     0.0601943
 0.0686494     0.0576639
 0.0624933     0.0551560
 0.0567645     0.0526861
 0.0514621     0.0502666
 0.0465758     0.0479073
 0.0420882     0.0456142
 0.0379760     0.0433908
 0.0342132     0.0412377
 0.0307722     0.0391538
 0.0276262     0.0371360
 0.0247490     0.0351812
 0.0221169     0.0332849
 0.0197075     0.0314427
