opt_airfoil(2).dat 2
 1.0000000     0.0000000
 0.9961096     0.0013630
 0.9897659     0.0035657
 0.9827932     0.0059586
 0.9752011     0.0085303
 0.9670323     0.0112583
 0.9583565     0.0141113
 0.9492597     0.0170540
 0.9398300     0.0200516
 0.9301471     0.0230741
 0.9202771     0.0260972
 0.9102708     0.0291025
 0.9001657     0.0320770
 0.8899884     0.0350113
 0.8797576     0.0378991
 0.8694862     0.0407362
 0.8591830     0.0435196
 0.8488538     0.0462473
 0.8385029     0.0489182
 0.8281330     0.0515311
 0.8177462     0.0540855
 0.8073438     0.0565809
 0.7969269     0.0590170
 0.7864963     0.0613934
 0.7760527     0.0637101
 0.7655965     0.0659667
 0.7551282     0.0681631
 0.7446482     0.0702993
 0.7341571     0.0723750
 0.7236550     0.0743901
 0.7131425     0.0763444
 0.7026199     0.0782380
 0.6920876     0.0800706
 0.6815459     0.0818421
 0.6709954     0.0835523
 0.6604364     0.0852013
 0.6498694     0.0867887
 0.6392948     0.0883145
 0.6287131     0.0897786
 0.6181247     0.0911807
 0.6075301     0.0925208
 0.5969300     0.0937986
 0.5863247     0.0950141
 0.5757150     0.0961669
 0.5651013     0.0972570
 0.5544843     0.0982841
 0.5438646     0.0992479
 0.5332430     0.1001484
 0.5226200     0.1009851
 0.5119965     0.1017579
 0.5013732     0.1024665
 0.4907510     0.1031106
 0.4801307     0.1036898
 0.4695132     0.1042039
 0.4588995     0.1046523
 0.4482907     0.1050349
 0.4376878     0.1053510
 0.4270919     0.1056004
 0.4165044     0.1057824
 0.4059265     0.1058967
 0.3953596     0.1059426
 0.3848053     0.1059195
 0.3742651     0.1058268
 0.3637409     0.1056639
 0.3532345     0.1054300
 0.3427479     0.1051244
 0.3322834     0.1047463
 0.3218433     0.1042949
 0.3114303     0.1037691
 0.3010472     0.1031681
 0.2906972     0.1024909
 0.2803837     0.1017364
 0.2701106     0.1009036
 0.2598820     0.0999913
 0.2497027     0.0989983
 0.2395780     0.0979236
 0.2295137     0.0967659
 0.2195166     0.0955241
 0.2095943     0.0941972
 0.1997555     0.0927842
 0.1900099     0.0912844
 0.1803690     0.0896972
 0.1708458     0.0880227
 0.1614552     0.0862612
 0.1522144     0.0844140
 0.1431428     0.0824830
 0.1342625     0.0804714
 0.1255977     0.0783839
 0.1171749     0.0762266
 0.1090219     0.0740073
 0.1011670     0.0717357
 0.0936376     0.0694228
 0.0864582     0.0670813
 0.0796493     0.0647242
 0.0732257     0.0623647
 0.0671949     0.0600155
 0.0615580     0.0576876
 0.0563088     0.0553907
 0.0514356     0.0531321
 0.0469218     0.0509173
 0.0427479     0.0487498
 0.0388923     0.0466313
 0.0353331     0.0445622
 0.0320478     0.0425419
 0.0290158     0.0405688
 0.0262169     0.0386408
 0.0236328     0.0367557
 0.0212468     0.0349108
 0.0190433     0.0331035
 0.0170092     0.0313313
 0.0151321     0.0295917
 0.0134011     0.0278826
 0.0118073     0.0262018
 0.0103419     0.0245472
 0.0089972     0.0229174
 0.0077667     0.0213111
 0.0066439     0.0197275
 0.0056242     0.0181659
 0.0047043     0.0166257
 0.0038809     0.0151060
 0.0031495     0.0136066
 0.0025033     0.0121294
 0.0019359     0.0106765
 0.0014433     0.0092486
 0.0010288     0.0078441
 0.0006958     0.0064623
 0.0004408     0.0051045
 0.0002537     0.0037739
 0.0001199     0.0024718
 0.0000328     0.0011996
 0.0000000    -0.0000381
 0.0000261    -0.0008590
 0.0000722    -0.0012677
 0.0001496    -0.0016738
 0.0002561    -0.0020766
 0.0003869    -0.0024751
 0.0005375    -0.0028690
 0.0008854    -0.0036463
 0.0012821    -0.0044133
 0.0015012    -0.0047905
 0.0017365    -0.0051618
 0.0019882    -0.0055267
 0.0022559    -0.0058844
 0.0025393    -0.0062349
 0.0031491    -0.0069155
 0.0041565    -0.0078936
 0.0052610    -0.0088311
 0.0064586    -0.0097310
 0.0077484    -0.0105944
 0.0091306    -0.0114238
 0.0106064    -0.0122228
 0.0121763    -0.0129959
 0.0138442    -0.0137453
 0.0156157    -0.0144726
 0.0174972    -0.0151798
 0.0194972    -0.0158679
 0.0216254    -0.0165380
 0.0238924    -0.0171913
 0.0263116    -0.0178277
 0.0288979    -0.0184475
 0.0316687    -0.0190504
 0.0346440    -0.0196353
 0.0378463    -0.0202013
 0.0413014    -0.0207462
 0.0450382    -0.0212677
 0.0490887    -0.0217624
 0.0534882    -0.0222260
 0.0582743    -0.0226536
 0.0634859    -0.0230389
 0.0691602    -0.0233749
 0.0753308    -0.0236538
 0.0820238    -0.0238677
 0.0892544    -0.0240090
 0.0970244    -0.0240714
 0.1053200    -0.0240505
 0.1141129    -0.0239447
 0.1233626    -0.0237550
 0.1330214    -0.0234854
 0.1430378    -0.0231420
 0.1533617    -0.0227326
 0.1639460    -0.0222658
 0.1747487    -0.0217507
 0.1857329    -0.0211958
 0.1968666    -0.0206095
 0.2081214    -0.0199995
 0.2194722    -0.0193726
 0.2308956    -0.0187350
 0.2423661    -0.0180922
 0.2538596    -0.0174492
 0.2653601    -0.0168096
 0.2768591    -0.0161762
 0.2883534    -0.0155507
 0.2998427    -0.0149345
 0.3113281    -0.0143281
 0.3228116    -0.0137321
 0.3342956    -0.0131465
 0.3457823    -0.0125710
 0.3572742    -0.0120053
 0.3687731    -0.0114487
 0.3802808    -0.0109006
 0.3917986    -0.0103602
